,series_id,state,area,year,period,month,value,per_capita
33585,SMU45449403000000001,South Carolina,"Sumter, SC",2020,M03,March,6900.0,0.0013445071621311958
33586,SMU45449403000000001,South Carolina,"Sumter, SC",2020,M02,February,6900.0,0.0013445071621311958
33587,SMU45449403000000001,South Carolina,"Sumter, SC",2020,M01,January,6900.0,0.0013445071621311958
36996,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M12,December,37000.0,0.007209676086790471
36997,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M11,November,36900.0,0.007190190475745091
36998,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M10,October,36600.0,0.007131733642608952
36999,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M09,September,36600.0,0.007131733642608952
37000,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M08,August,36400.0,0.007092762420518192
37001,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M07,July,36100.0,0.007034305587382054
37002,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M06,June,36100.0,0.007034305587382054
37003,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M05,May,33200.0,0.006469222867066044
37004,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M04,April,33800.0,0.006586136533338322
37005,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M03,March,37400.0,0.007287618530971989
37006,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M02,February,37500.0,0.007307104142017368
37007,SMU45439003000000001,South Carolina,"Spartanburg, SC",2020,M01,January,37400.0,0.007287618530971989
55008,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M12,December,3100.0,0.0006040539424067692
55009,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M11,November,3100.0,0.0006040539424067692
55010,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M10,October,3100.0,0.0006040539424067692
55011,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M09,September,3100.0,0.0006040539424067692
55012,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M08,August,3200.0,0.0006235395534521488
55013,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M07,July,3100.0,0.0006040539424067692
55014,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M06,June,3100.0,0.0006040539424067692
55015,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M05,May,3000.0,0.0005845683313613895
55016,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M04,April,2900.0,0.0005650827203160098
55017,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M03,March,3200.0,0.0006235395534521488
55018,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M02,February,3200.0,0.0006235395534521488
55019,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,M01,January,3100.0,0.0006040539424067692
69828,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M12,December,28000.0,0.005455971092706302
69829,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M11,November,27800.0,0.005416999870615543
69830,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M10,October,27700.0,0.005397514259570163
69831,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M09,September,27800.0,0.005416999870615543
69832,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M08,August,27900.0,0.0054364854816609225
69833,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M07,July,27000.0,0.005261114982252506
69834,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M06,June,28000.0,0.005455971092706302
69835,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M05,May,26900.0,0.005241629371207126
69836,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M04,April,26000.0,0.005066258871798709
69837,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M03,March,29500.0,0.0057482552583869966
69838,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M02,February,29600.0,0.005767740869432376
69839,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2020,M01,January,29700.0,0.005787226480477756
74844,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M12,December,56000.0,0.010911942185412605
74845,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M11,November,55600.0,0.010833999741231086
74846,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M10,October,55200.0,0.010756057297049567
74847,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M09,September,54800.0,0.010678114852868048
74848,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M08,August,54700.0,0.010658629241822669
74849,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M07,July,54000.0,0.010522229964505012
74850,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M06,June,54000.0,0.010522229964505012
74851,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M05,May,50000.0,0.009742805522689826
74852,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M04,April,50100.0,0.009762291133735205
74853,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M03,March,56900.0,0.011087312684821021
74854,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M02,February,57000.0,0.0111067982958664
74855,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2020,M01,January,56800.0,0.01106782707377564
22164,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M12,December,33400.0,0.006430068385894971
22165,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M11,November,32600.0,0.006276054771861559
22166,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M10,October,31900.0,0.0061412928595823224
22167,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M09,September,31600.0,0.006083537754319793
22168,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M08,August,31700.0,0.006102789456073969
22169,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M07,July,31800.0,0.006122041157828146
22170,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M06,June,31100.0,0.00598727924554891
22171,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M05,May,31000.0,0.005968027543794734
22172,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M04,April,30900.0,0.005948775842040557
22173,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M03,March,31300.0,0.006025782649057263
22174,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M02,February,31200.0,0.006006530947303087
22175,SMU45179003000000001,South Carolina,"Columbia, SC",2021,M01,January,31100.0,0.00598727924554891
33564,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M12,December,6800.0,0.001309115719284006
33565,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M11,November,6700.0,0.0012898640175298295
33566,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M10,October,6600.0,0.001270612315775653
33567,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M09,September,6600.0,0.001270612315775653
33568,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M08,August,6600.0,0.001270612315775653
33569,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M07,July,6800.0,0.001309115719284006
33570,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M06,June,6800.0,0.001309115719284006
33571,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M05,May,6700.0,0.0012898640175298295
33572,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M04,April,6700.0,0.0012898640175298295
33573,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M03,March,6800.0,0.001309115719284006
33574,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M02,February,6700.0,0.0012898640175298295
33575,SMU45449403000000001,South Carolina,"Sumter, SC",2021,M01,January,6700.0,0.0012898640175298295
36984,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M12,December,37200.0,0.007161633052553681
36985,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M11,November,36900.0,0.007103877947291151
36986,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M10,October,36800.0,0.0070846262455369746
36987,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M09,September,36700.0,0.007065374543782798
36988,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M08,August,36700.0,0.007065374543782798
36989,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M07,July,36500.0,0.0070268711402744445
36990,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M06,June,37000.0,0.007123129649045328
36991,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M05,May,36600.0,0.0070461228420286215
36992,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M04,April,36800.0,0.0070846262455369746
36993,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M03,March,36900.0,0.007103877947291151
36994,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M02,February,37000.0,0.007123129649045328
36995,SMU45439003000000001,South Carolina,"Spartanburg, SC",2021,M01,January,36600.0,0.0070461228420286215
54996,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M12,December,3500.0,0.0006738095613961796
54997,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M11,November,3500.0,0.0006738095613961796
54998,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M10,October,3400.0,0.000654557859642003
54999,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M09,September,3400.0,0.000654557859642003
55000,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M08,August,3400.0,0.000654557859642003
55001,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M07,July,3400.0,0.000654557859642003
55002,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M06,June,3400.0,0.000654557859642003
55003,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M05,May,3400.0,0.000654557859642003
55004,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M04,April,3300.0,0.0006353061578878265
55005,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M03,March,3200.0,0.0006160544561336499
55006,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M02,February,3100.0,0.0005968027543794734
55007,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,M01,January,3100.0,0.0005968027543794734
69816,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M12,December,28900.0,0.005563741806957026
69817,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M11,November,28700.0,0.005525238403448673
69818,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M10,October,28500.0,0.00548673499994032
69819,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M09,September,28100.0,0.005409728192923614
69820,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M08,August,28200.0,0.00542897989467779
69821,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M07,July,28300.0,0.005448231596431967
69822,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M06,June,28200.0,0.00542897989467779
69823,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M05,May,27600.0,0.0053134696841527305
69824,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M04,April,28200.0,0.00542897989467779
69825,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M03,March,28200.0,0.00542897989467779
69826,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M02,February,28600.0,0.005505986701694496
69827,SMU45167003000000001,South Carolina,"Charleston-North Charleston, SC",2021,M01,January,27800.0,0.005351973087661084
74832,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M12,December,59500.0,0.011454762543735054
74833,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M11,November,58800.0,0.011320000631455818
74834,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M10,October,58400.0,0.01124299382443911
74835,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M09,September,57900.0,0.011146735315668229
74836,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M08,August,57900.0,0.011146735315668229
74837,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M07,July,57900.0,0.011146735315668229
74838,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M06,June,57200.0,0.011011973403388992
74839,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M05,May,56800.0,0.010934966596372286
74840,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M04,April,56800.0,0.010934966596372286
74841,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M03,March,56400.0,0.01085795978935558
74842,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M02,February,56300.0,0.010838708087601404
74843,SMU45248603000000001,South Carolina,"Greenville-Anderson-Greer, SC",2021,M01,January,55900.0,0.010761701280584698
22152,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M12,December,31900.0,0.006031434931310653
22153,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M11,November,31700.0,0.005993620292242875
22154,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M10,October,31700.0,0.005993620292242875
22155,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M09,September,31900.0,0.006031434931310653
22156,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M08,August,32000.0,0.006050342250844542
22157,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M07,July,32200.000000000004,0.006088156889912321
22158,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M06,June,32200.000000000004,0.006088156889912321
22159,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M05,May,32700.000000000004,0.006182693487581767
22160,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M04,April,33800.0,0.0063906740024545486
22161,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M03,March,34300.0,0.006485210600123994
22162,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M02,February,34100.0,0.006447395961056216
22163,SMU45179003000000001,South Carolina,"Columbia, SC",2022,M01,January,32800.0,0.006201600807115656
33552,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M12,December,7200.0,0.0013613270064400222
33553,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M11,November,7100.0,0.001342419686906133
33554,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M10,October,7200.0,0.0013613270064400222
33555,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M09,September,7200.0,0.0013613270064400222
33556,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M08,August,7200.0,0.0013613270064400222
33557,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M07,July,7200.0,0.0013613270064400222
33558,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M06,June,7200.0,0.0013613270064400222
33559,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M05,May,7200.0,0.0013613270064400222
33560,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M04,April,7300.0,0.0013802343259739112
33561,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M03,March,7200.0,0.0013613270064400222
33562,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M02,February,7200.0,0.0013613270064400222
33563,SMU45449403000000001,South Carolina,"Sumter, SC",2022,M01,January,7100.0,0.001342419686906133
36972,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M12,December,38400.0,0.007260410701013451
36973,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M11,November,38300.0,0.007241503381479562
36974,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M10,October,38300.0,0.007241503381479562
36975,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M09,September,38600.0,0.00729822534008123
36976,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M08,August,38300.0,0.007241503381479562
36977,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M07,July,38100.0,0.007203688742411784
36978,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M06,June,38200.0,0.007222596061945673
36979,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M05,May,37800.0,0.007146966783810116
36980,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M04,April,37600.0,0.0071091521447423376
36981,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M03,March,37700.0,0.007128059464276227
36982,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M02,February,37400.0,0.007071337505674559
36983,SMU45439003000000001,South Carolina,"Spartanburg, SC",2022,M01,January,36900.0,0.006976800908005113
54984,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2022,M12,December,3600.0,0.0006806635032200111
54985,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2022,M11,November,3600.0,0.0006806635032200111
54986,SMU45348203000000001,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2022,M10,October,3600.0,0.0006806635032200111
