,state,area,old_year,new_year,old_number,new_number,perc_change
5370,California,"Salinas, CA",2022,2023,4.9,4.7,-0.040816326530612276
5371,California,"Salinas, CA",2023,2024,4.7,4.9,0.042553191489361736
5372,Washington,"Spokane-Spokane Valley, WA",2007,2008,19.9,18.3,-0.08040201005025116
5373,Washington,"Spokane-Spokane Valley, WA",2008,2009,18.3,15.3,-0.16393442622950818
5374,Washington,"Spokane-Spokane Valley, WA",2009,2010,15.3,15.4,0.006535947712418277
5375,Washington,"Spokane-Spokane Valley, WA",2010,2011,15.4,15.7,0.01948051948051941
5376,Washington,"Spokane-Spokane Valley, WA",2011,2012,15.7,16.2,0.03184713375796178
5377,Washington,"Spokane-Spokane Valley, WA",2012,2013,16.2,16.4,0.012345679012345635
5378,Washington,"Spokane-Spokane Valley, WA",2013,2014,16.4,16.7,0.018292682926829312
5379,Washington,"Spokane-Spokane Valley, WA",2014,2015,16.7,16.6,-0.005988023952095681
5380,Washington,"Spokane-Spokane Valley, WA",2015,2016,16.6,16.7,0.00602409638554204
5381,Washington,"Spokane-Spokane Valley, WA",2016,2017,16.7,16.9,0.011976047904191574
5382,Washington,"Spokane-Spokane Valley, WA",2017,2018,16.9,17.6,0.041420118343195436
5383,Washington,"Spokane-Spokane Valley, WA",2018,2019,17.6,17.8,0.011363636363636322
5384,Washington,"Spokane-Spokane Valley, WA",2019,2020,17.8,16.4,-0.07865168539325855
5385,Washington,"Spokane-Spokane Valley, WA",2020,2021,16.4,17.3,0.05487804878048794
5386,Washington,"Spokane-Spokane Valley, WA",2021,2022,17.3,18.3,0.057803468208092484
5387,Washington,"Spokane-Spokane Valley, WA",2022,2023,18.3,17.8,-0.0273224043715847
5388,Washington,"Spokane-Spokane Valley, WA",2023,2024,17.8,17.3,-0.028089887640449437
5389,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2007,2008,94.9,89.0,-0.062170706006322504
5390,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2008,2009,89.0,80.8,-0.0921348314606742
5391,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2009,2010,80.8,79.6,-0.014851485148514887
5392,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2010,2011,79.6,80.4,0.010050251256281551
5393,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2011,2012,80.4,80.2,-0.0024875621890547614
5394,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2012,2013,80.2,81.6,0.017456359102244284
5395,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2013,2014,81.6,86.2,0.05637254901960795
5396,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2014,2015,86.2,89.7,0.04060324825986079
5397,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2015,2016,89.7,92.5,0.031215161649944225
5398,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2016,2017,92.5,98.4,0.06378378378378384
5399,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2017,2018,98.4,101.8,0.034552845528455195
5400,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2018,2019,101.8,101.9,0.0009823182711199267
5401,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2019,2020,101.9,102.1,0.0019627085377820278
5402,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2020,2021,102.1,109.9,0.0763956904995104
5403,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2021,2022,109.9,113.2,0.030027297543221084
5404,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2022,2023,113.2,108.0,-0.045936395759717336
5405,California,"Oakland-Fremont-Berkeley, CA Metropolitan Division",2023,2024,108.0,100.8,-0.0666666666666667
5406,North Dakota,"Fargo, ND-MN",2007,2008,9.5,9.7,0.021052631578947295
5407,North Dakota,"Fargo, ND-MN",2008,2009,9.7,8.6,-0.11340206185567007
5408,North Dakota,"Fargo, ND-MN",2009,2010,8.6,9.0,0.046511627906976785
5409,North Dakota,"Fargo, ND-MN",2010,2011,9.0,9.9,0.10000000000000003
5410,North Dakota,"Fargo, ND-MN",2011,2012,9.9,10.0,0.010101010101010065
5411,North Dakota,"Fargo, ND-MN",2012,2013,10.0,10.2,0.019999999999999928
5412,North Dakota,"Fargo, ND-MN",2013,2014,10.2,10.3,0.009803921568627591
5413,North Dakota,"Fargo, ND-MN",2014,2015,10.3,9.9,-0.03883495145631071
5414,North Dakota,"Fargo, ND-MN",2015,2016,9.9,9.6,-0.030303030303030373
5415,North Dakota,"Fargo, ND-MN",2016,2017,9.6,10.0,0.041666666666666706
5416,North Dakota,"Fargo, ND-MN",2017,2018,10.0,10.6,0.05999999999999996
5417,North Dakota,"Fargo, ND-MN",2018,2019,10.6,10.3,-0.02830188679245273
5418,North Dakota,"Fargo, ND-MN",2019,2020,10.3,10.2,-0.009708737864077808
5419,North Dakota,"Fargo, ND-MN",2020,2021,10.2,10.9,0.06862745098039226
5420,North Dakota,"Fargo, ND-MN",2021,2022,10.9,11.8,0.08256880733944957
5421,North Dakota,"Fargo, ND-MN",2022,2023,11.8,12.2,0.03389830508474564
5422,North Dakota,"Fargo, ND-MN",2023,2024,12.2,12.3,0.008196721311475526
5423,Pennsylvania,"Lancaster, PA",2007,2008,42.6,40.0,-0.06103286384976529
5424,Pennsylvania,"Lancaster, PA",2008,2009,40.0,36.4,-0.09000000000000004
5425,Pennsylvania,"Lancaster, PA",2009,2010,36.4,35.8,-0.016483516483516522
5426,Pennsylvania,"Lancaster, PA",2010,2011,35.8,35.9,0.002793296089385515
5427,Pennsylvania,"Lancaster, PA",2011,2012,35.9,35.6,-0.008356545961002706
5428,Pennsylvania,"Lancaster, PA",2012,2013,35.6,35.8,0.005617977528089768
5429,Pennsylvania,"Lancaster, PA",2013,2014,35.8,36.2,0.01117318435754206
5430,Pennsylvania,"Lancaster, PA",2014,2015,36.2,36.5,0.00828729281767948
5431,Pennsylvania,"Lancaster, PA",2015,2016,36.5,36.7,0.005479452054794599
5432,Pennsylvania,"Lancaster, PA",2016,2017,36.7,37.6,0.02452316076294274
5433,Pennsylvania,"Lancaster, PA",2017,2018,37.6,37.7,0.002659574468085144
5434,Pennsylvania,"Lancaster, PA",2018,2019,37.7,37.2,-0.01326259946949602
5435,Pennsylvania,"Lancaster, PA",2019,2020,37.2,35.7,-0.04032258064516129
5436,Pennsylvania,"Lancaster, PA",2020,2021,35.7,37.6,0.05322128851540612
5437,Pennsylvania,"Lancaster, PA",2021,2022,37.6,38.4,0.021276595744680774
5438,Pennsylvania,"Lancaster, PA",2022,2023,38.4,37.4,-0.026041666666666668
5439,Pennsylvania,"Lancaster, PA",2023,2024,37.4,36.7,-0.01871657754010684
5440,West Virginia,"Wheeling, WV-OH",2007,2008,4.3,4.1,-0.046511627906976785
5441,West Virginia,"Wheeling, WV-OH",2008,2009,4.1,3.6,-0.12195121951219502
5442,West Virginia,"Wheeling, WV-OH",2009,2010,3.6,3.6,0.0
5443,West Virginia,"Wheeling, WV-OH",2010,2011,3.6,3.7,0.0277777777777778
5444,West Virginia,"Wheeling, WV-OH",2011,2012,3.7,3.3,-0.1081081081081082
5445,West Virginia,"Wheeling, WV-OH",2012,2013,3.3,3.2,-0.030303030303030196
5446,West Virginia,"Wheeling, WV-OH",2013,2014,3.2,3.1,-0.03125000000000003
5447,West Virginia,"Wheeling, WV-OH",2014,2015,3.1,3.1,0.0
5448,West Virginia,"Wheeling, WV-OH",2015,2016,3.1,3.0,-0.03225806451612906
5449,West Virginia,"Wheeling, WV-OH",2016,2017,3.0,2.9,-0.03333333333333336
5450,West Virginia,"Wheeling, WV-OH",2017,2018,2.9,2.9,0.0
5451,West Virginia,"Wheeling, WV-OH",2018,2019,2.9,3.0,0.03448275862068969
5452,West Virginia,"Wheeling, WV-OH",2019,2020,3.0,3.0,0.0
5453,West Virginia,"Wheeling, WV-OH",2020,2021,3.0,3.0,0.0
5454,West Virginia,"Wheeling, WV-OH",2021,2022,3.0,3.1,0.03333333333333336
5455,West Virginia,"Wheeling, WV-OH",2022,2023,3.1,3.0,-0.03225806451612906
5456,West Virginia,"Wheeling, WV-OH",2023,2024,3.0,3.0,0.0
5457,Tennessee,"Jackson, TN",2007,2008,14.6,13.5,-0.07534246575342464
5458,Tennessee,"Jackson, TN",2008,2009,13.5,11.9,-0.1185185185185185
5459,Tennessee,"Jackson, TN",2009,2010,11.9,11.7,-0.01680672268907572
5460,Tennessee,"Jackson, TN",2010,2011,11.7,12.0,0.025641025641025703
5461,Tennessee,"Jackson, TN",2011,2012,12.0,11.6,-0.03333333333333336
5462,Tennessee,"Jackson, TN",2012,2013,11.6,11.8,0.01724137931034492
5463,Tennessee,"Jackson, TN",2013,2014,11.8,12.0,0.01694915254237282
5464,Tennessee,"Jackson, TN",2014,2015,12.0,12.5,0.041666666666666664
5465,Tennessee,"Jackson, TN",2015,2016,12.5,12.9,0.03200000000000003
5466,Tennessee,"Jackson, TN",2016,2017,12.9,13.1,0.015503875968992192
5467,Tennessee,"Jackson, TN",2017,2018,13.1,13.3,0.015267175572519165
5468,Tennessee,"Jackson, TN",2018,2019,13.3,13.5,0.015037593984962351
5469,Tennessee,"Jackson, TN",2019,2020,13.5,13.4,-0.007407407407407381
5470,Tennessee,"Jackson, TN",2020,2021,13.4,14.6,0.08955223880597009
5471,Tennessee,"Jackson, TN",2021,2022,14.6,15.1,0.03424657534246575
5472,Tennessee,"Jackson, TN",2022,2023,15.1,14.9,-0.013245033112582735
5473,Tennessee,"Jackson, TN",2023,2024,14.9,15.0,0.00671140939597313
5474,Tennessee,"Cleveland, TN",2007,2008,8.9,8.1,-0.08988764044943828
5475,Tennessee,"Cleveland, TN",2008,2009,8.1,7.5,-0.07407407407407403
5476,Tennessee,"Cleveland, TN",2009,2010,7.5,8.0,0.06666666666666667
5477,Tennessee,"Cleveland, TN",2010,2011,8.0,8.2,0.02499999999999991
5478,Tennessee,"Cleveland, TN",2011,2012,8.2,8.8,0.07317073170731725
5479,Tennessee,"Cleveland, TN",2012,2013,8.8,9.2,0.04545454545454529
5480,Tennessee,"Cleveland, TN",2013,2014,9.2,8.8,-0.043478260869565064
5481,Tennessee,"Cleveland, TN",2014,2015,8.8,9.7,0.1022727272727271
5482,Tennessee,"Cleveland, TN",2015,2016,9.7,9.5,-0.020618556701030855
5483,Tennessee,"Cleveland, TN",2016,2017,9.5,9.4,-0.010526315789473648
5484,Tennessee,"Cleveland, TN",2017,2018,9.4,9.2,-0.021276595744680965
5485,Tennessee,"Cleveland, TN",2018,2019,9.2,8.9,-0.0326086956521738
5486,Tennessee,"Cleveland, TN",2019,2020,8.9,8.9,0.0
5487,Tennessee,"Cleveland, TN",2020,2021,8.9,9.0,0.011235955056179735
5488,Tennessee,"Cleveland, TN",2021,2022,9.0,8.7,-0.03333333333333341
5489,Tennessee,"Cleveland, TN",2022,2023,8.7,8.4,-0.03448275862068954
5490,Tennessee,"Cleveland, TN",2023,2024,8.4,7.8,-0.0714285714285715
5491,Tennessee,"Johnson City, TN",2007,2008,10.1,9.1,-0.09900990099009901
5492,Tennessee,"Johnson City, TN",2008,2009,9.1,7.9,-0.1318681318681318
5493,Tennessee,"Johnson City, TN",2009,2010,7.9,8.0,0.01265822784810122
5494,Tennessee,"Johnson City, TN",2010,2011,8.0,8.0,0.0
5495,Tennessee,"Johnson City, TN",2011,2012,8.0,7.7,-0.03749999999999998
5496,Tennessee,"Johnson City, TN",2012,2013,7.7,7.5,-0.025974025974025997
5497,Tennessee,"Johnson City, TN",2013,2014,7.5,7.7,0.02666666666666669
5498,Tennessee,"Johnson City, TN",2014,2015,7.7,7.8,0.012987012987012941
5499,Tennessee,"Johnson City, TN",2015,2016,7.8,7.7,-0.012820512820512775
5500,Tennessee,"Johnson City, TN",2016,2017,7.7,7.9,0.025974025974025997
5501,Tennessee,"Johnson City, TN",2017,2018,7.9,8.0,0.01265822784810122
5502,Tennessee,"Johnson City, TN",2018,2019,8.0,8.2,0.02499999999999991
5503,Tennessee,"Johnson City, TN",2019,2020,8.2,8.3,0.012195121951219686
5504,Tennessee,"Johnson City, TN",2020,2021,8.3,8.6,0.03614457831325288
5505,Tennessee,"Johnson City, TN",2021,2022,8.6,8.4,-0.023255813953488292
5506,Tennessee,"Johnson City, TN",2022,2023,8.4,8.5,0.011904761904761862
5507,Tennessee,"Johnson City, TN",2023,2024,8.5,8.4,-0.0117647058823529
5508,Montana,"Helena, MT",2007,2008,1.2,1.2,0.0
5509,Montana,"Helena, MT",2008,2009,1.2,1.1,-0.08333333333333323
5510,Montana,"Helena, MT",2009,2010,1.1,1.2,0.09090909090909079
5511,Montana,"Helena, MT",2010,2011,1.2,1.2,0.0
5512,Montana,"Helena, MT",2011,2012,1.2,1.3,0.08333333333333341
5513,Montana,"Helena, MT",2012,2013,1.3,1.2,-0.07692307692307698
5514,Montana,"Helena, MT",2013,2014,1.2,1.3,0.08333333333333341
5515,Montana,"Helena, MT",2014,2015,1.3,1.3,0.0
5516,Montana,"Helena, MT",2015,2016,1.3,1.3,0.0
5517,Montana,"Helena, MT",2016,2017,1.3,1.3,0.0
5518,Montana,"Helena, MT",2017,2018,1.3,1.4,0.07692307692307682
5519,Montana,"Helena, MT",2018,2019,1.4,1.4,0.0
5520,Montana,"Helena, MT",2019,2020,1.4,1.3,-0.07142857142857134
5521,Montana,"Helena, MT",2020,2021,1.3,1.3,0.0
5522,Montana,"Helena, MT",2021,2022,1.3,1.3,0.0
5523,Montana,"Helena, MT",2022,2023,1.3,1.5,0.1538461538461538
5524,Montana,"Helena, MT",2023,2024,1.5,1.4,-0.06666666666666672
5525,Montana,"Bozeman, MT",2007,2008,2.8,2.6,-0.07142857142857134
5526,Montana,"Bozeman, MT",2008,2009,2.6,2.4,-0.07692307692307698
5527,Montana,"Bozeman, MT",2009,2010,2.4,2.4,0.0
5528,Montana,"Bozeman, MT",2010,2011,2.4,2.5,0.041666666666666706
5529,Montana,"Bozeman, MT",2011,2012,2.5,2.7,0.08000000000000007
5530,Montana,"Bozeman, MT",2012,2013,2.7,2.9,0.07407407407407397
5531,Montana,"Bozeman, MT",2013,2014,2.9,3.0,0.03448275862068969
5532,Montana,"Bozeman, MT",2014,2015,3.0,3.2,0.06666666666666672
5533,Montana,"Bozeman, MT",2015,2016,3.2,3.4,0.06249999999999992
5534,Montana,"Bozeman, MT",2016,2017,3.4,3.5,0.02941176470588238
5535,Montana,"Bozeman, MT",2017,2018,3.5,3.6,0.0285714285714286
5536,Montana,"Bozeman, MT",2018,2019,3.6,3.7,0.0277777777777778
5537,Montana,"Bozeman, MT",2019,2020,3.7,3.8,0.02702702702702693
5538,Montana,"Bozeman, MT",2020,2021,3.8,4.0,0.052631578947368474
5539,Montana,"Bozeman, MT",2021,2022,4.0,4.0,0.0
5540,Montana,"Bozeman, MT",2022,2023,4.0,3.9,-0.025000000000000022
5541,Montana,"Bozeman, MT",2023,2024,3.9,3.6,-0.07692307692307689
5542,Arkansas,"Fort Smith, AR-OK",2007,2008,22.9,21.5,-0.06113537117903924
5543,Arkansas,"Fort Smith, AR-OK",2008,2009,21.5,18.5,-0.13953488372093023
5544,Arkansas,"Fort Smith, AR-OK",2009,2010,18.5,19.5,0.05405405405405406
5545,Arkansas,"Fort Smith, AR-OK",2010,2011,19.5,17.5,-0.10256410256410256
5546,Arkansas,"Fort Smith, AR-OK",2011,2012,17.5,16.3,-0.06857142857142853
5547,Arkansas,"Fort Smith, AR-OK",2012,2013,16.3,16.6,0.018404907975460166
5548,Arkansas,"Fort Smith, AR-OK",2013,2014,16.6,17.3,0.042168674698795136
5549,Arkansas,"Fort Smith, AR-OK",2014,2015,17.3,16.9,-0.023121387283237118
5550,Arkansas,"Fort Smith, AR-OK",2015,2016,16.9,17.0,0.005917159763313694
5551,Arkansas,"Fort Smith, AR-OK",2016,2017,17.0,16.9,-0.005882352941176554
5552,Arkansas,"Fort Smith, AR-OK",2017,2018,16.9,16.6,-0.017751479289940662
5553,Arkansas,"Fort Smith, AR-OK",2018,2019,16.6,16.3,-0.018072289156626547
5554,Arkansas,"Fort Smith, AR-OK",2019,2020,16.3,15.8,-0.03067484662576687
5555,Arkansas,"Fort Smith, AR-OK",2020,2021,15.8,16.6,0.050632911392405104
5556,Arkansas,"Fort Smith, AR-OK",2021,2022,16.6,17.5,0.05421686746987943
5557,Arkansas,"Fort Smith, AR-OK",2022,2023,17.5,18.0,0.02857142857142857
5558,Arkansas,"Fort Smith, AR-OK",2023,2024,18.0,18.1,0.005555555555555635
5559,Idaho,"Coeur d'Alene, ID",2007,2008,4.8,4.7,-0.02083333333333326
5560,Idaho,"Coeur d'Alene, ID",2008,2009,4.7,4.0,-0.14893617021276598
5561,Idaho,"Coeur d'Alene, ID",2009,2010,4.0,4.2,0.050000000000000044
5562,Idaho,"Coeur d'Alene, ID",2010,2011,4.2,4.4,0.04761904761904766
5563,Idaho,"Coeur d'Alene, ID",2011,2012,4.4,4.5,0.022727272727272645
5564,Idaho,"Coeur d'Alene, ID",2012,2013,4.5,5.1,0.13333333333333325
5565,Idaho,"Coeur d'Alene, ID",2013,2014,5.1,4.9,-0.039215686274509665
5566,Idaho,"Coeur d'Alene, ID",2014,2015,4.9,5.0,0.020408163265306048
5567,Idaho,"Coeur d'Alene, ID",2015,2016,5.0,5.0,0.0
5568,Idaho,"Coeur d'Alene, ID",2016,2017,5.0,4.8,-0.040000000000000036
5569,Idaho,"Coeur d'Alene, ID",2017,2018,4.8,4.9,0.020833333333333447
5570,Idaho,"Coeur d'Alene, ID",2018,2019,4.9,5.2,0.061224489795918324
5571,Idaho,"Coeur d'Alene, ID",2019,2020,5.2,5.1,-0.019230769230769332
5572,Idaho,"Coeur d'Alene, ID",2020,2021,5.1,5.3,0.03921568627450984
5573,Idaho,"Coeur d'Alene, ID",2021,2022,5.3,5.6,0.05660377358490563
5574,Idaho,"Coeur d'Alene, ID",2022,2023,5.6,5.6,0.0
5575,Idaho,"Coeur d'Alene, ID",2023,2024,5.6,5.3,-0.05357142857142854
5576,Michigan,"Jackson, MI",2007,2008,9.4,8.8,-0.0638297872340425
5577,Michigan,"Jackson, MI",2008,2009,8.8,7.2,-0.18181818181818185
5578,Michigan,"Jackson, MI",2009,2010,7.2,7.9,0.09722222222222224
5579,Michigan,"Jackson, MI",2010,2011,7.9,8.4,0.06329113924050632
5580,Michigan,"Jackson, MI",2011,2012,8.4,8.8,0.04761904761904766
5581,Michigan,"Jackson, MI",2012,2013,8.8,9.3,0.056818181818181816
5582,Michigan,"Jackson, MI",2013,2014,9.3,9.7,0.04301075268817189
5583,Michigan,"Jackson, MI",2014,2015,9.7,9.8,0.010309278350515611
5584,Michigan,"Jackson, MI",2015,2016,9.8,9.9,0.010204081632653024
5585,Michigan,"Jackson, MI",2016,2017,9.9,9.9,0.0
5586,Michigan,"Jackson, MI",2017,2018,9.9,10.0,0.010101010101010065
5587,Michigan,"Jackson, MI",2018,2019,10.0,9.9,-0.009999999999999964
5588,Michigan,"Jackson, MI",2019,2020,9.9,8.9,-0.10101010101010101
5589,Michigan,"Jackson, MI",2020,2021,8.9,9.1,0.02247191011235947
5590,Michigan,"Jackson, MI",2021,2022,9.1,9.6,0.054945054945054944
5591,Michigan,"Jackson, MI",2022,2023,9.6,9.5,-0.01041666666666663
5592,Michigan,"Jackson, MI",2023,2024,9.5,8.9,-0.06315789473684207
5593,Ohio,"Canton-Massillon, OH",2007,2008,30.9,28.8,-0.06796116504854362
5594,Ohio,"Canton-Massillon, OH",2008,2009,28.8,24.7,-0.14236111111111116
5595,Ohio,"Canton-Massillon, OH",2009,2010,24.7,25.7,0.04048582995951417
5596,Ohio,"Canton-Massillon, OH",2010,2011,25.7,26.7,0.038910505836575876
5597,Ohio,"Canton-Massillon, OH",2011,2012,26.7,27.6,0.03370786516853941
5598,Ohio,"Canton-Massillon, OH",2012,2013,27.6,28.1,0.018115942028985508
5599,Ohio,"Canton-Massillon, OH",2013,2014,28.1,28.9,0.028469750889679613
5600,Ohio,"Canton-Massillon, OH",2014,2015,28.9,28.2,-0.024221453287197207
5601,Ohio,"Canton-Massillon, OH",2015,2016,28.2,26.9,-0.04609929078014187
5602,Ohio,"Canton-Massillon, OH",2016,2017,26.9,27.0,0.003717472118959161
5603,Ohio,"Canton-Massillon, OH",2017,2018,27.0,27.2,0.007407407407407381
5604,Ohio,"Canton-Massillon, OH",2018,2019,27.2,26.4,-0.02941176470588238
5605,Ohio,"Canton-Massillon, OH",2019,2020,26.4,25.3,-0.04166666666666659
5606,Ohio,"Canton-Massillon, OH",2020,2021,25.3,25.0,-0.01185770750988145
5607,Ohio,"Canton-Massillon, OH",2021,2022,25.0,25.5,0.02
5608,Ohio,"Canton-Massillon, OH",2022,2023,25.5,25.3,-0.007843137254901933
5609,Ohio,"Canton-Massillon, OH",2023,2024,25.3,25.0,-0.01185770750988145
5610,Alaska,"Anchorage, AK",2007,2008,2.2,2.2,0.0
5611,Alaska,"Anchorage, AK",2008,2009,2.2,2.1,-0.04545454545454549
5612,Alaska,"Anchorage, AK",2009,2010,2.1,2.1,0.0
5613,Alaska,"Anchorage, AK",2010,2011,2.1,2.4,0.14285714285714277
5614,Alaska,"Anchorage, AK",2011,2012,2.4,2.3,-0.041666666666666706
5615,Alaska,"Anchorage, AK",2012,2013,2.3,2.3,0.0
5616,Alaska,"Anchorage, AK",2013,2014,2.3,2.5,0.08695652173913052
5617,Alaska,"Anchorage, AK",2014,2015,2.5,2.1,-0.15999999999999998
5618,Alaska,"Anchorage, AK",2015,2016,2.1,2.1,0.0
5619,Alaska,"Anchorage, AK",2016,2017,2.1,2.1,0.0
5620,Alaska,"Anchorage, AK",2017,2018,2.1,2.2,0.04761904761904766
5621,Alaska,"Anchorage, AK",2018,2019,2.2,2.2,0.0
5622,Alaska,"Anchorage, AK",2019,2020,2.2,2.1,-0.04545454545454549
5623,Alaska,"Anchorage, AK",2020,2021,2.1,2.2,0.04761904761904766
5624,Alaska,"Anchorage, AK",2021,2022,2.2,2.2,0.0
5625,Alaska,"Anchorage, AK",2022,2023,2.2,2.2,0.0
5626,Alaska,"Anchorage, AK",2023,2024,2.2,2.3,0.04545454545454529
5627,California,"Santa Maria-Santa Barbara, CA",2007,2008,13.0,12.5,-0.038461538461538464
5628,California,"Santa Maria-Santa Barbara, CA",2008,2009,12.5,11.5,-0.08
5629,California,"Santa Maria-Santa Barbara, CA",2009,2010,11.5,11.4,-0.008695652173913012
5630,California,"Santa Maria-Santa Barbara, CA",2010,2011,11.4,11.7,0.026315789473684115
5631,California,"Santa Maria-Santa Barbara, CA",2011,2012,11.7,12.1,0.03418803418803422
5632,California,"Santa Maria-Santa Barbara, CA",2012,2013,12.1,11.9,-0.016528925619834652
5633,California,"Santa Maria-Santa Barbara, CA",2013,2014,11.9,12.4,0.04201680672268907
5634,California,"Santa Maria-Santa Barbara, CA",2014,2015,12.4,13.1,0.05645161290322575
5635,California,"Santa Maria-Santa Barbara, CA",2015,2016,13.1,13.2,0.007633587786259515
5636,California,"Santa Maria-Santa Barbara, CA",2016,2017,13.2,12.8,-0.030303030303030196
5637,California,"Santa Maria-Santa Barbara, CA",2017,2018,12.8,13.1,0.023437499999999917
5638,California,"Santa Maria-Santa Barbara, CA",2018,2019,13.1,12.7,-0.030534351145038195
5639,California,"Santa Maria-Santa Barbara, CA",2019,2020,12.7,11.7,-0.07874015748031496
5640,California,"Santa Maria-Santa Barbara, CA",2020,2021,11.7,12.2,0.042735042735042736
5641,California,"Santa Maria-Santa Barbara, CA",2021,2022,12.2,12.6,0.03278688524590167
5642,California,"Santa Maria-Santa Barbara, CA",2022,2023,12.6,12.9,0.023809523809523867
5643,California,"Santa Maria-Santa Barbara, CA",2023,2024,12.9,12.1,-0.06201550387596905
5644,Georgia,"Augusta-Richmond County, GA-SC",2007,2008,23.3,22.5,-0.03433476394849788
5645,Georgia,"Augusta-Richmond County, GA-SC",2008,2009,22.5,20.2,-0.10222222222222226
5646,Georgia,"Augusta-Richmond County, GA-SC",2009,2010,20.2,19.9,-0.014851485148514887
5647,Georgia,"Augusta-Richmond County, GA-SC",2010,2011,19.9,20.0,0.005025125628140776
5648,Georgia,"Augusta-Richmond County, GA-SC",2011,2012,20.0,20.4,0.019999999999999928
5649,Georgia,"Augusta-Richmond County, GA-SC",2012,2013,20.4,20.3,-0.004901960784313621
5650,Georgia,"Augusta-Richmond County, GA-SC",2013,2014,20.3,20.4,0.0049261083743841316
5651,Georgia,"Augusta-Richmond County, GA-SC",2014,2015,20.4,21.2,0.03921568627450984
5652,Georgia,"Augusta-Richmond County, GA-SC",2015,2016,21.2,21.5,0.014150943396226448
5653,Georgia,"Augusta-Richmond County, GA-SC",2016,2017,21.5,22.1,0.027906976744186112
5654,Georgia,"Augusta-Richmond County, GA-SC",2017,2018,22.1,22.3,0.009049773755656076
5655,Georgia,"Augusta-Richmond County, GA-SC",2018,2019,22.3,23.6,0.05829596412556057
